name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
IMMORTALZ - Ambary Assassins,1,0.11,0.02,0.03,1,0.03,1813,4517.0
Loopy Donuts,3,0.32,0.07,0.01,7,0.07,3868,10000.0
Neon Junkies,5,0.54,0.28,0.0,26,0.0,2927,9135.0
IMMORTALZ - Ambary Orbs,1,0.11,0.02,0.0,1,0.0,2170,4516.0
ORCZ!,2,0.21,0.03,0.0,3,0.0,2936,8793.0
FUR BRAWLS - Dark Bunnies,3,0.32,0.16,0.01,7,0.07,1741,4394.0
FUR BRAWLS - Light Bunnies,2,0.21,0.2,0.01,9,0.09,1720,4448.0
8 BIT UNIVERSE,7,0.75,2.14,0.01,190,1.9000000000000001,3468,8887.0
The Mike Tyson NFT Collection by Cory Van Lew,4,0.43,0.94,0.07,5,0.35000000000000003,773,531.0
ARTface,1,0.11,0.0,0.02,1,0.02,1458,20510.0
DinnerDAO San Francisco Season II Pass,1,0.11,25.0,0.0,1,0.0,4,4.0
Party Animalz Speakeasy Society,9,0.97,1.5,0.04,9,0.36,581,599.0
Mountview  Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
The Junto Collection,1,0.11,100.0,0.0,2,0.0,1,2.0
The Verma Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
The Metascapes,20,2.15,1.68,0.06,43,2.58,1433,2555.0
The Tiger Archives - PMC x Tiger Beer,12,1.29,0.33,0.02,22,0.44,2777,6688.0
Glitchy Bitches,19,2.04,5.55,0.05,65,3.25,241,1172.0
urlz.com,4,0.43,0.47,0.14,6,0.8400000000000001,977,1278.0
GHOSTY NFT,7,0.75,17.02,0.1,8,0.8,11,47.0
Legends of Wondermist,28,3.01,495.65,0.01,228,2.2800000000000002,404,46.0
Space by Ranxdeer,1,0.11,10.0,0.03,1,0.03,31,10.0
Floor App Gen 1,12,1.29,1200.0,1.11,12,13.32,331,1.0
Coca-Cola    Official,10,1.07,0.5,14.2,10,142.0,1734,1994.0
Louis Vuitton  OfficiaI,13,1.4,0.56,32.1,13,417.3,1965,2319.0
NIKE     X    RTFKT   OFFICIAL,7,0.75,0.39,21.0,7,147.0,1568,1814.0
NIKE  APE,7,0.75,0.4,25.6,7,179.20000000000002,1546,1769.0
Takashi Murakami  X Hublot,7,0.75,0.39,10.8,7,75.60000000000001,1573,1806.0
STAPLEVERSE - HOOD SQUAD - PHASE 2 of 3,5,0.54,0.33,0.16,13,2.08,1982,3914.0
Crypto Tech Women Collection NFT,3,0.32,0.27,0.02,24,0.48,3518,8801.0
LIQUID METAL by TRIPLE SIX,2,0.21,0.05,0.02,3,0.06,2364,6666.0
SimpCards,1,0.11,0.23,0.0,2,0.0,501,888.0
The GFT Shoppe: Atari 50th Anniversary Commemorative Collection,13,1.4,0.24,0.04,24,0.96,4313,10000.0
M Ape Kids Club - M1,1,0.11,0.07,0.05,2,0.1,1672,3000.0
DCB World x BRITTO,1,0.11,0.79,0.1,6,0.6000000000000001,333,757.0
RahmaanHameedStudios1 Collection,1,0.11,4.76,0.5,1,0.5,2,21.0
Grailers Original,11,1.18,2.86,1.79,26,46.54,213,909.0
Chillin Chameleons,2,0.21,0.32,0.08,16,1.28,2157,5005.0
Rinascita by Stefano Contiero,18,1.93,2.97,0.99,33,32.67,738,1111.0
Evaverse Turtle Troop,4,0.43,1.08,0.04,54,2.16,1721,5000.0
The Vogu Collective,16,1.72,1.18,0.13,92,11.96,2791,7777.0
Stoner Cats,32,3.44,0.83,0.2,86,17.2,5022,10419.0
multi-chain moonbirdPUNKS,1,0.11,0.2,0.0,2,0.0,298,999.0
Hikari Official,4,0.43,0.09,0.1,5,0.5,3391,5554.0
RAC - A3 S24,3,0.32,300.0,0.78,3,2.34,84,1.0
AiLBUMS by GEN.ART,3,0.32,1.72,0.06,4,0.24,117,233.0
Maxigoons NFT,2,0.21,0.13,0.0,9,0.0,1254,7007.0
Space Doodles,24,2.58,0.85,17.79,44,782.76,1743,5158.0
tubby dogs by tubby derivatives,1,0.11,0.08,0.0,1,0.0,946,1327.0
Soulection+ Radio: UNTITLED 001,3,0.32,1.2,0.4,4,1.6,281,333.0
RAC x sound.xyz,5,0.54,4.0,0.6,8,4.8,149,200.0
DOOMSDAYX Gen 01 Haleek Maul Producer NFT,3,0.32,0.4,0.11,4,0.44,369,1000.0
Dave Krugman,2,0.21,2.99,1.8,2,3.6,14,67.0
Lost in Japan V2,2,0.21,44.44,0.49,4,1.96,5,9.0
Neneneko Labs,2,0.21,0.3,0.0,12,0.0,848,3939.0
Ape Punks NFT,1,0.11,0.64,0.01,5,0.05,371,777.0
Ten Ghosts and a Church,1,0.11,9.09,0.88,1,0.88,11,11.0
Uncluttered Sobriety,1,0.11,6.67,0.16,1,0.16,11,15.0
"Kai-Gen by Takeshi Murata, Christopher Rutledge, J. Krispy",15,1.61,3.08,0.06,63,3.78,805,2048.0
The Panels,7,0.75,3.51,0.06,12,0.72,230,342.0
Boonji Project,19,2.04,0.5,0.15,56,8.4,4982,11111.0
lobsterdao,4,0.43,0.12,1.64,4,6.56,1661,3393.0
Kinesis Art - Atlanta3D,3,0.32,0.74,0.01,4,0.04,285,540.0
TIMEPiece Community,21,2.26,0.72,0.05,35,1.75,2635,4837.0
processed (art): manifest,1,0.11,0.47,0.02,1,0.02,104,213.0
CurrencyPunks,6,0.64,0.19,0.01,19,0.19,5903,10000.0
Stampu,10,1.07,62.22,0.02,28,0.56,1529,45.0
DRIVE // BY DAVE KRUGMAN,4,0.43,18.02,2.69,20,53.8,69,111.0
Sushiverse,5,0.54,0.19,0.0,19,0.0,3801,10000.0
Absurd Arboretum - BONFIRE Festival,2,0.21,0.67,0.0,4,0.0,294,598.0
Baby Combat Bots G1,3,0.32,0.4,0.02,14,0.28,1376,3498.0
Crowdfunded Mirror Editions,9,0.97,0.51,0.05,15,0.75,2448,2948.0
processed (art): mirage,1,0.11,0.13,0.06,1,0.06,506,768.0
Scribble Pops,1,0.11,1.23,0.11,1,0.11,12,81.0
DigiRocks,10,1.07,1.53,0.03,33,0.99,1329,2158.0
MONTREAL.AI,1,0.11,0.18,0.23,1,0.23,213,556.0
Blazed Cats,6,0.64,0.6,0.01,60,0.6,3291,9951.0
Ode to Roy by artplusbrad,15,1.61,4.53,0.27,41,11.07,468,906.0
Event Horizon Sunset (Series C) by Jake Brukhman,11,1.18,2.4,0.11,12,1.32,343,500.0
Synapses by Chaosconstruct,15,1.61,3.57,0.96,25,24.0,483,700.0
Dreams by Joshua Bagley,15,1.61,7.14,0.99,50,49.5,388,700.0
Open Editions by Stefano Contiero,5,0.54,25.0,1.0,7,7.0,24,28.0
Gener8tive Mutations,7,0.75,10.12,0.25,26,6.5,159,257.0
XCOPYPUNKS,2,0.21,3.0,0.77,3,2.31,54,100.0
MERCURY EDITION 1/1 #01-90 2D,1,0.11,1.11,0.27,1,0.27,48,90.0
SOLOS,15,1.61,2.59,0.05,71,3.5500000000000003,960,2746.0
Gener8tive K-Compositions,8,0.86,10.0,3.5,25,87.5,130,250.0
Click by Ivan Dianov,10,1.07,2.14,0.05,14,0.7000000000000001,384,655.0
Afterlife Series V2,1,0.11,33.33,0.0,2,0.0,5,6.0
OpenDAO Genesis Membership,8,0.86,350.0,0.09,14,1.26,3628,4.0
Chimera by mpkoz,28,3.01,4.66,0.7,46,32.199999999999996,645,987.0
Cells by Hevey,6,0.64,0.68,0.07,7,0.49000000000000005,622,1024.0
Panelscape 🅰🅱 by Paolo Tonon,10,1.07,3.05,0.08,16,1.28,351,525.0
Lava Glow by JEANVASCRIPT,3,0.32,0.6,0.08,3,0.24,305,499.0
mono no aware by ixnayokay,7,0.75,1.93,0.06,8,0.48,221,414.0
We by Vamoss,10,1.07,1.07,0.05,11,0.55,838,1024.0
Lobby Lobsters,9,0.97,0.43,0.01,43,0.43,2538,10000.0
Crypto Corgis,7,0.75,0.24,0.02,24,0.48,4192,9998.0
Elispri x Editions,1,0.11,16.67,0.15,1,0.15,53,6.0
Alpha Elementary,1,0.11,0.13,0.1,4,0.4,1017,3000.0
Celestials ETH,4,0.43,0.47,0.02,19,0.38,1705,4049.0
Global Citizen Club,6,0.64,0.08,0.03,7,0.21,3593,8888.0
Pop Art Cats by Matt Chessco,7,0.75,0.16,0.09,16,1.44,4807,10000.0
Legends of Metaterra by hideo,2,0.21,0.59,0.07,6,0.42000000000000004,479,1024.0
Metaverse ID (by MetaFabric),3,0.32,0.77,0.04,12,0.48,749,1561.0
Spritely - Genesis Collection,5,0.54,0.38,0.02,23,0.46,2083,6000.0
Poolboys Metatourism,2,0.21,0.23,0.0,10,0.0,813,4444.0
Dead Avatars,4,0.43,0.62,0.04,27,1.08,1286,4360.0
Omikrons,1,0.11,0.67,0.06,1,0.06,74,150.0
Philosophical Foxes,10,1.07,1.28,0.15,18,2.6999999999999997,708,1411.0
Relentless LifeMap,7,0.75,0.36,0.02,17,0.34,2796,4741.0
FEWOCiOUS x FewoWorld: Paint,10,1.07,0.16,0.47,12,5.64,1956,7308.0
ProofGrails DAO,16,1.72,1600.0,0.0,16,0.0,42,1.0
Heart Chakra - Trey Ratcliff x Tina Guo,10,1.07,55.0,1.5,11,16.5,19,20.0
Gutter Punks Flyer - Azuki,46,4.94,0.86,0.05,86,4.3,5623,9999.0
HEALING CODES,6,0.64,0.61,0.06,6,0.36,609,989.0
Identities by Sketcha,11,1.18,3.1,0.04,25,1.0,486,806.0
Riot Girls,16,1.72,3.6,0.25,24,6.0,495,666.0
CC Time Travel,3,0.32,300.0,0.06,3,0.18,1953,1.0
Proofer DAO,36,3.87,3600.0,2.5,36,90.0,100,1.0
REFLECTIONS NFT by Rich Simmons,4,0.43,0.18,0.04,6,0.24,1791,3333.0
Sacred Skulls (Official),20,2.15,0.6,0.06,53,3.1799999999999997,3876,8888.0
Non-Fungible People by Daz 3D,6,0.64,0.09,0.06,8,0.48,3280,8888.0
VeeDao,1,0.11,0.2,0.03,5,0.15,825,2446.0
Adult Fantasy: Season 1,3,0.32,0.27,0.05,6,0.30000000000000004,404,2200.0
PlebPunks,2,0.21,0.23,0.0,6,0.0,1278,2628.0
INFLUENCERZ,2,0.21,1.46,0.04,2,0.08,108,137.0
Impact Theory Founder's Key,18,1.93,0.94,0.11,142,15.62,5063,15089.0
Gods Of Rock,5,0.54,0.3,0.02,21,0.42,2263,6904.0
Boss Beauties,19,2.04,0.52,0.89,52,46.28,5559,10000.0
Evolved Apes Inc,1,0.11,0.05,0.01,5,0.05,4184,9981.0
Tools of Rock: VIP Pass,3,0.32,0.2,0.17,5,0.8500000000000001,1334,2500.0
The Drops - Multiple Editions,3,0.32,9.23,0.03,6,0.18,613,65.0
NiftyStonks,22,2.36,7.72,0.1,26,2.6,310,337.0
Hello fam! NFT Winery,3,0.32,2.08,0.05,16,0.8,212,769.0
Hammered Dragon Winery,1,0.11,0.32,0.01,4,0.04,407,1267.0
Political Punks,2,0.21,0.6,0.08,3,0.24,271,496.0
The Bullish Bears,1,0.11,0.01,0.05,1,0.05,114,10000.0
Slacker Duck Pond,4,0.43,0.48,0.01,29,0.29,2208,6000.0
LarvaDucks,2,0.21,5.45,0.04,12,0.48,85,220.0
CHILL RX,4,0.43,0.13,0.05,13,0.65,3913,9946.0
true degens,14,1.5,27.09,0.05,201,10.05,207,742.0
0xmusic,7,0.75,3.22,0.15,25,3.75,422,777.0
TOKEHANDS,3,0.32,4.0,0.47,4,1.88,75,100.0
omgkirby Genesis,20,2.15,1.3,0.09,39,3.51,1685,3000.0
NFT World of Men,6,0.64,0.44,0.01,20,0.2,1284,4548.0
Cosmic Reef by Leo Villareal,13,1.4,2.54,0.8,26,20.8,381,1024.0
Guilded Gods V2,1,0.11,0.15,0.0,9,0.0,1244,5910.0
0xApes Genesis,3,0.32,0.35,0.37,8,2.96,93,2273.0
MettiApe,3,0.32,1.54,0.02,11,0.22,179,714.0
Space Pod Stuff,2,0.21,33.33,0.0,3,0.0,484,9.0
Async Blueprints,23,2.47,1.29,0.01,113,1.1300000000000001,3012,8754.0
[Dis]entanglement by onlygenerated,9,0.97,2.19,0.08,16,1.28,445,730.0
Planet Mint Pass,4,0.43,2.05,0.1,8,0.8,122,390.0
Metti Landscape,1,0.11,0.05,0.03,1,0.03,644,1921.0
Headscapes,2,0.21,1.57,0.05,4,0.2,85,254.0
Glitchscapes - Headscapes,1,0.11,6.25,0.0,2,0.0,15,32.0
PXG.ETH,3,0.32,0.54,0.11,3,0.33,272,553.0
Oink's Backyard BBQ,1,0.11,0.08,0.04,1,0.04,263,1288.0
Tiny Turtle,3,0.32,1.33,0.1,4,0.4,166,300.0
Cybernetic Research Group,3,0.32,1.48,0.01,14,0.14,160,949.0
Art Stars Club Official,6,0.64,0.6,0.0,23,0.0,1436,3853.0
CryptoBeasts,5,0.54,0.17,0.08,17,1.36,2531,10000.0
HashDemons,7,0.75,0.71,0.0,47,0.0,1589,6666.0
SeaMugz,1,0.11,2.5,0.25,1,0.25,29,40.0
etherstar,2,0.21,0.3,0.04,3,0.12,414,1000.0
The SolaVerse: Companions,1,0.11,0.1,0.04,3,0.12,762,2893.0
Everdragons2 Genesis Token (bridged),1,0.11,100.0,0.0,1,0.0,1,1.0
The SolaVerse: SOLA-STARS,1,0.11,0.1,0.24,2,0.48,874,2000.0
LODB Angels Collection,1,0.11,0.7,0.01,10,0.1,513,1438.0
The League Of Sacred Devils,2,0.21,0.1,0.0,10,0.0,3711,10000.0
Everdragons,3,0.32,0.62,0.17,6,1.02,178,972.0
FlowerFam - Free Mint,48,5.16,0.88,0.0,88,0.0,5447,10000.0
MindBlowon (Free Minting),48,5.16,0.89,0.0,89,0.0,5465,10000.0
The LiI Frens,47,5.05,0.9,0.0,90,0.0,5470,10000.0
BEANZ Official,45,4.83,0.88,5.75,176,1012.0,6609,19944.0
Azuki,49,5.26,0.88,24.99,88,2199.12,5450,10000.0
Bubblegum Puppies,2,0.21,0.07,0.02,7,0.14,2930,10000.0
Bubblegum Kids,4,0.43,0.14,0.07,14,0.9800000000000001,3564,10000.0
MUMBOT WORLD,2,0.21,52.94,0.99,9,8.91,98,17.0
WNS: Web3 Name Service,1,0.11,0.35,0.05,5,0.25,245,1416.0
Two of Swords Bitches Want Pictures,1,0.11,6.67,0.0,1,0.0,7,15.0
WNS: Membership Pass,1,0.11,1.14,0.1,4,0.4,108,351.0
Smilesssvrs ::),16,1.72,0.34,0.69,30,20.7,4480,8747.0
SANJAY ROBOTS,1,0.11,0.34,0.01,5,0.05,436,1457.0
Wicked Hound Bone Club,6,0.64,0.19,0.0,21,0.0,4162,11111.0
Wicked Ape Bone Club,8,0.86,0.16,0.04,16,0.64,4967,10000.0
Alien Frens Incubator,19,2.04,1900.0,0.29,19,5.51,5300,1.0
Alien Frens Evolution,11,1.18,0.16,0.22,15,3.3,6612,9451.0
The Red Ape Family,1,0.11,0.15,0.48,1,0.48,333,666.0
The World Today 10K+ Official Collection,8,0.86,3.95,0.06,44,2.6399999999999997,432,1114.0
Foliage by Falko,5,0.54,9.38,0.1,9,0.9,67,96.0
EpoHeroes by EpoLabs,17,1.83,1.44,0.03,48,1.44,1555,3343.0
Mega City Medallions,3,0.32,1.66,0.17,7,1.1900000000000002,192,421.0
Entangled in blue,1,0.11,13.33,0.0,2,0.0,4,15.0
Anti Runners,1,0.11,0.28,0.05,1,0.05,109,362.0
The Blerginning,1,0.11,0.23,0.04,1,0.04,232,431.0
Vivid by Hendro Soetrisno,2,0.21,20.0,5.0,2,10.0,8,10.0
Rubber Duck Bath Party,5,0.54,0.08,0.05,8,0.4,5698,10000.0
Nebula 41,2,0.21,0.81,0.05,2,0.1,200,246.0
alien frens,23,2.47,0.78,1.19,78,92.82,6883,10000.0
Vailiens,1,0.11,0.03,0.1,2,0.2,485,6294.0
Human Nature by Harry Files,1,0.11,1.78,0.01,5,0.05,167,281.0
EGGTOMATONS,1,0.11,0.18,0.01,2,0.02,399,1116.0
Spaceships For Slimes,2,0.21,3.77,0.25,2,0.5,51,53.0
Astro Chromatica,1,0.11,5.56,0.0,2,0.0,29,36.0
Birthblock,7,0.75,0.6,0.3,7,2.1,1164,1171.0
Wonky Stonks,5,0.54,0.08,0.04,7,0.28,4573,8736.0
To be hidden,1,0.11,50.0,0.65,1,0.65,324,2.0
DRRT,1,0.11,0.25,0.02,5,0.1,691,2021.0
vibesdotart [genesis],4,0.43,2.49,0.05,22,1.1,425,885.0
The Official Surreals,8,0.86,0.21,0.04,21,0.84,5035,10000.0
The WynLambo,3,0.32,0.26,0.01,26,0.26,2744,9999.0
Sequences (for Tunes),2,0.21,0.91,0.03,2,0.06,103,219.0
ApePunks!,1,0.11,0.09,0.0,3,0.0,880,3332.0
PiratePunksNFT,1,0.11,0.21,0.01,2,0.02,308,953.0
The Syndicate NFT,3,0.32,1.35,0.0,8,0.0,212,593.0
Slimes World,3,0.32,1.3,0.1,13,1.3,598,1000.0
The Joyful Paintings,2,0.21,0.98,0.04,2,0.08,101,205.0
JakNFT ARTBOT Drops,3,0.32,300.0,0.65,6,3.9000000000000004,82,2.0
froyo kittens,3,0.32,0.07,0.12,7,0.84,3452,10000.0
AlphaDoggg Tags,6,0.64,600.0,21.0,6,126.0,95,1.0
AlphaDoggg Signature Collection,5,0.54,500.0,2.0,5,10.0,89,1.0
Metroverse Blackout,1,0.11,0.16,0.86,16,13.76,171,10000.0
OSF's Red Lite District,4,0.43,1.9,9.69,4,38.76,181,210.0
SkuxxVerse Pass,4,0.43,0.19,0.13,15,1.9500000000000002,2904,7777.0
My Pet Hooligan,9,0.97,0.29,1.1,26,28.6,4945,8888.0
Metroverse Genesis,2,0.21,0.14,1.26,14,17.64,261,10000.0
FEWOCiOUS,11,1.18,1.11,1.74,19,33.06,897,1705.0
SoundMint Vinyl,3,0.32,166.67,0.06,5,0.3,785,3.0
KPK Project,2,0.21,1.3,0.28,13,3.6400000000000006,614,1001.0
Undead Elixirs,1,0.11,33.33,0.0,1,0.0,1250,3.0
Sophisticated Zebra Collection,2,0.21,1.63,0.2,2,0.4,25,123.0
Champions Ascension,4,0.43,0.05,0.26,4,1.04,2499,7622.0
NFTEye Lifetime Genesis Membership,1,0.11,2.7,3.25,1,3.25,37,37.0
RSS3 Whitepaper,1,0.11,0.05,0.03,1,0.03,1748,2048.0
C-01 Official Collection,2,0.21,0.11,0.1,10,1.0,4871,8888.0
Undead Pastel Club,2,0.21,0.17,0.01,17,0.17,6122,9999.0
Metalink #Metamint,5,0.54,0.71,0.4,5,2.0,672,707.0
TheLandDAO Official,4,0.43,0.27,0.02,24,0.48,3663,8887.0
Shiny Feathers,10,1.07,2.2,0.08,22,1.76,726,1000.0
Based Fish Mafia Wire,1,0.11,100.0,0.06,1,0.06,608,1.0
Soul Chip,1,0.11,0.5,0.02,8,0.16,1335,1612.0
Nifkey,2,0.21,0.18,0.0,2,0.0,1105,1105.0
Based Fish Mafia Aquarium,1,0.11,1.75,0.4,1,0.4,46,57.0
GalaXY Kats Universe,2,0.21,0.13,0.06,13,0.78,3019,10000.0
MetaGeckos Genesis,4,0.43,1.3,0.02,35,0.7000000000000001,949,2685.0
Pudgy Halloween,3,0.32,100.0,0.02,3,0.06,1335,3.0
Sonar Moji,2,0.21,0.62,0.04,21,0.84,993,3383.0
Animoca Brands Launchpad,1,0.11,12.5,0.11,1,0.11,740,8.0
KittyCatNFT,2,0.21,0.16,0.0,15,0.0,1537,9177.0
MetaLoot,3,0.32,300.0,0.08,3,0.24,96,1.0
Mighty Baby Dragons,6,0.64,1.41,0.0,141,0.0,2212,10000.0
HistoricalDND,3,0.32,1.16,0.0,103,0.0,1730,8888.0
Non Fungible Tools Founding Membership,3,0.32,3.0,2.11,3,6.33,88,100.0
Ouroboros by Shane Rich | raregonzo,11,1.18,1.46,0.02,15,0.3,765,1024.0
Mad Banana Specials,2,0.21,2.11,0.04,8,0.32,221,379.0
The Settlements (Legacy),9,0.97,1.26,0.02,125,2.5,1580,9905.0
Heroes - WAIWBTNArP,1,0.11,0.1,0.05,1,0.05,869,971.0
Entities MultiPass,6,0.64,1.16,0.0,46,0.0,1402,3970.0
Mounts for Adventurers,1,0.11,2.22,0.01,10,0.1,189,450.0
Realms (for Adventurers),3,0.32,0.04,0.87,3,2.61,418,8000.0
Pudgy Presents,15,1.61,0.46,0.08,34,2.72,3334,7399.0
Blue Chip NFT,1,0.11,12.0,0.02,12,0.24,18,100.0
Pudgy Penguins 3D,1,0.11,0.9,0.01,8,0.08,265,888.0
Dapper Space Collective,1,0.11,1.92,0.0,10,0.0,203,521.0
Mad Banana Union,5,0.54,4.12,0.01,287,2.87,2301,6969.0
COVIDBots!,1,0.11,0.18,0.0,7,0.0,715,3884.0
RPC NFT Culture,1,0.11,16.67,0.04,1,0.04,517,6.0
Starchain Official,2,0.21,0.03,0.0,3,0.0,969,10003.0
AlphaBetty Doodles,15,1.61,0.49,0.01,49,0.49,3538,10000.0
LONDON GIFT by POB,12,1.29,0.25,0.04,22,0.88,2743,8888.0
MOONDOGS ODYSSEY,6,0.64,0.14,0.03,7,0.21,1932,5000.0
DeFine Collection,1,0.11,6.41,0.0,32,0.0,41,499.0
Running Box Cat,1,0.11,0.24,0.03,1,0.03,204,411.0
PyMons,3,0.32,0.19,0.02,21,0.42,1674,11111.0
The Divine Order Of the Zodiac,12,1.29,0.51,0.02,51,1.02,3539,9999.0
Orathai Cat,2,0.21,0.6,0.08,3,0.24,250,500.0
Ethermore,11,1.18,0.77,0.01,116,1.16,2862,15000.0
POW NFT,4,0.43,0.24,0.03,14,0.42,1731,5862.0
WARHODL Artist Proofs,2,0.21,2.82,0.13,2,0.26,519,71.0
CryptoMorph,5,0.54,0.59,0.01,38,0.38,1103,6449.0
LATENCY,12,1.29,260.0,0.06,13,0.78,349,5.0
-SUBTRACTION-,12,1.29,2.73,0.4,14,5.6000000000000005,350,512.0
Lil Pudgys,11,1.18,0.16,0.11,31,3.41,6372,19825.0
Pudgy Penguins,29,3.11,0.74,2.21,66,145.85999999999999,4380,8888.0
Alivacious,9,0.97,1.76,0.0,49,0.0,695,2789.0
STAPLEVERSE - FEED CLAN - PHASE 1 of 3,12,1.29,0.68,0.12,36,4.32,3091,5281.0
Time Squared by steen x n-e-o,25,2.69,18.4,0.07,39,2.7300000000000004,157,212.0
Robert Mondavi Winery x Bernardaud Collection,6,0.64,1.88,0.65,12,7.800000000000001,418,640.0
Earth's Landscapes Alive: Genesis Series,4,0.43,13.33,10.0,4,40.0,18,30.0
HeavenComputer,41,4.4,3.09,0.09,240,21.599999999999998,2846,7777.0
Genesis Mana (for Loot),5,0.54,0.12,0.13,13,1.69,620,10572.0
Role for Metaverse,5,0.54,0.1,0.0,10,0.0,2623,9800.0
ASM AIFA All-Stars,24,2.58,1.19,0.18,422,75.96,3425,35450.0
Dizzy Dragons,3,0.32,0.09,0.03,5,0.15,2124,5593.0
Calladita Collection,10,1.07,2.47,0.2,14,2.8000000000000003,263,567.0
BearXLabs,1,0.11,0.38,0.1,19,1.9000000000000001,881,5014.0
notBanksyEchoes,4,0.43,0.3,0.21,6,1.26,1079,1974.0
Juicy Fruits Genesis,1,0.11,0.26,0.05,2,0.1,264,777.0
Grailers,23,2.47,7.38,1.35,34,45.900000000000006,239,461.0
Superlative Artifacts,3,0.32,300.0,0.03,3,0.09,1406,1.0
OCM Dessert,11,1.18,600.0,0.74,18,13.32,2696,3.0
Coodles,6,0.64,0.12,0.01,11,0.11,4715,8888.0
RugBurn,1,0.11,0.1,0.6,1,0.6,342,999.0
Arcus by Rik Oostenbroek,1,0.11,2.5,13.79,1,13.79,31,40.0
Unidentified contract - V7hByRdrhA,6,0.64,95.24,0.0,20,0.0,1404,21.0
Pork1984 | Genesis,1,0.11,0.14,0.01,10,0.1,2341,6985.0
Stonkies,1,0.11,0.91,0.05,1,0.05,68,110.0
Crash Test Joyride,9,0.97,0.63,0.05,28,1.4000000000000001,2132,4444.0
merge.,29,3.11,0.12,0.24,29,6.96,9256,24287.0
Damien Hirst - Great Expectations,9,0.97,1.31,0.3,12,3.5999999999999996,701,915.0
Monaco Planet Yacht,13,1.4,0.24,0.03,24,0.72,4812,9999.0
Arabian Camels,5,0.54,0.07,0.05,9,0.45,3257,12012.0
FLUF World: EGGs,9,0.97,1.11,0.3,85,25.5,2333,7656.0
Gutter Punks - The Humanoids,9,0.97,0.13,69.0,13,897.0,3870,10000.0
Gutter Punks NFT,3,0.32,0.3,0.03,20,0.6,1829,6664.0
Vandalz For Ukraine,3,0.32,100.0,0.03,3,0.09,1708,3.0
DrugReceipts,8,0.86,0.1,0.06,10,0.6,3714,10000.0
Austin Loves Ukraine,1,0.11,5.26,0.0,1,0.0,18,19.0
A0K1VERSE Credits,2,0.21,200.0,0.08,2,0.16,1502,1.0
NFTcubaART,1,0.11,100.0,0.12,1,0.12,29,1.0
The Infinite Machine Movie Collection,10,1.07,0.6,0.2,25,5.0,1416,4166.0
PartyBear,13,1.4,1.06,0.97,102,98.94,4054,9668.0
MANY FACE TA$H.,1,0.11,3.33,0.5,1,0.5,24,30.0
BARFLIES,2,0.21,1.85,1.69,2,3.38,86,108.0
The Everyones,4,0.43,1.28,0.12,32,3.84,532,2500.0
Jadu Hoverboard,9,0.97,0.27,0.6,18,10.799999999999999,2405,6666.0
LeWitt Generator Generator by Mitchell F. Chan,11,1.18,3.6,0.79,27,21.330000000000002,427,750.0
VV Editions,4,0.43,0.45,0.02,6,0.12,1117,1320.0
ASM Brains,26,2.79,2.36,2.2,209,459.8,2758,8863.0
WAGMIAMI,1,0.11,0.5,0.07,1,0.07,89,201.0
WomenRise,18,1.93,0.56,0.19,56,10.64,5710,10000.0
TIMEPieces Long Neckie Women of the Year by Nyla Hayes,5,0.54,0.7,0.19,7,1.33,653,1000.0
La Cafetera Challenge - Ethereum,1,0.11,13.33,1.45,2,2.9,10,15.0
CLASSIFIED | Holly Herndon,1,0.11,2.56,0.0,1,0.0,26,39.0
Universal Poetry,2,0.21,1.02,0.0,2,0.0,195,196.0
SUN SIGNALS,9,0.97,0.89,1.0,9,9.0,437,1010.0
LeagueDAO: Cryptofantasy NFL 2021,4,0.43,0.35,0.02,14,0.28,613,3970.0
Bored Ape Ladies Collective,2,0.21,3.17,0.08,2,0.16,276,63.0
Titan Tiki,3,0.32,0.3,0.04,3,0.12,464,1000.0
APES + PUNKS,2,0.21,200.0,1.0,2,2.0,9,1.0
Orisha1,1,0.11,20.0,0.0,1,0.0,5,5.0
The Humanoids,9,0.97,0.13,0.1,13,1.3,3869,10000.0
Holly+ DAO Genesis Token,5,0.54,2.16,13.37,6,80.22,239,278.0
Safe Passage NFT,2,0.21,1.9,0.01,7,0.07,127,368.0
Varvara Alay,2,0.21,9.68,0.1,3,0.30000000000000004,244,31.0
Jadu Jetpack,6,0.64,0.9,2.95,10,29.5,737,1111.0
Frankenbae,1,0.11,6.45,0.2,2,0.4,25,31.0
Sockys,1,0.11,3.33,0.16,2,0.32,34,60.0
Oilys V2 by Logan Larkin,1,0.11,0.32,0.1,1,0.1,209,308.0
YOUNG & SICK 1155s,5,0.54,200.0,0.9,6,5.4,140,3.0
Pranksy Rock,2,0.21,200.0,0.07,2,0.14,943,1.0
Sad Girls Bar,23,2.47,0.52,0.11,52,5.72,4659,10000.0
BOXRZ,1,0.11,2.83,0.02,6,0.12,104,212.0
Somewhere Else: A Collection of 100 Palms by Will Nichols,1,0.11,1.0,1.8,1,1.8,72,100.0
Mallows BYOA,3,0.32,0.15,0.02,4,0.08,484,2686.0
Oilys,1,0.11,1.0,0.35,1,0.35,78,100.0
The #ff0000-Warrior,1,0.11,100.0,0.1,1,0.1,18,1.0
