name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
DeFi Friends,1,0.11,1.18,0.3,1,0.3,71,85.0
themanymatts,1,0.11,16.67,0.0,1,0.0,328,6.0
Crypto Models,1,0.11,0.11,0.01,4,0.04,666,3646.0
PODE,1,0.11,0.32,0.44,1,0.44,311,311.0
CryptoLove Collection,1,0.11,23.08,0.02,3,0.06,49,13.0
Goldweard,1,0.11,0.05,0.08,1,0.08,193,1968.0
The Drones by KATSU,1,0.11,0.65,0.14,5,0.7000000000000001,467,774.0
Afterparty Festival Pass,1,0.11,0.41,0.06,2,0.12,149,492.0
FWB Partybid Claimables,1,0.11,50.0,4.2,1,4.2,19,2.0
Olive Allen - 1:1 Artworks,1,0.11,11.11,8.0,1,8.0,8,9.0
Devil with capital D,1,0.11,18.18,0.5,2,1.0,4,11.0
ICONOCLAST V2,1,0.11,7.14,10.0,1,10.0,10,14.0
Terrain World,1,0.11,2.45,0.01,5,0.05,99,204.0
Claudslr Collection,1,0.11,100.0,0.0,1,0.0,15,1.0
Claudia Pawlak - Serce Matki (Mother's Heart),1,0.11,9.09,0.45,1,0.45,7,11.0
Raven50mm - HUSSLE AND MOTIVATE - A Collection of 33 Documentary Photographs,1,0.11,3.03,2.5,1,2.5,23,33.0
Bargain Bin PFP Emporium,1,0.11,2.7,42.07,1,42.07,25,37.0
Pop Wonder World,1,0.11,2.5,23.0,1,23.0,34,40.0
Meta Mansions by KEYS,1,0.11,0.02,0.7,1,0.7,1346,4444.0
MutantMfers,1,0.11,0.16,0.02,1,0.02,248,625.0
Bloodshed Bears TreeHouse,1,0.11,0.04,0.01,3,0.03,607,7000.0
Bloodshed Bears TokenGenerator,1,0.11,0.16,0.02,11,0.22,300,7000.0
BloodShed Bears Gen1,1,0.11,0.1,0.0,20,0.0,611,20080.0
derpyape mfers,1,0.11,0.13,0.0,10,0.0,1240,7776.0
Derpy Apes,1,0.11,0.27,0.0,10,0.0,899,3710.0
Bloodshed Bears Genesis MetaPass,1,0.11,100.0,0.32,1,0.32,107,1.0
The Meta Stars,1,0.11,0.02,0.01,1,0.01,1823,4848.0
MetaTowers,1,0.11,0.5,0.12,5,0.6,355,1007.0
Chillin Sea Turtles,1,0.11,0.12,0.17,1,0.17,708,808.0
Coalition Crew,1,0.11,0.2,3.0,2,6.0,522,1010.0
Lucky Sloths NFT,1,0.11,0.04,0.02,1,0.02,1535,2700.0
Wicked Ape Degenerates,1,0.11,6.67,0.17,1,0.17,153,15.0
Suspicious Chameleons,1,0.11,0.03,0.01,1,0.01,262,3000.0
Crypto College Cohort 2,1,0.11,50.0,0.1,1,0.1,76,2.0
veAPHRA V4,1,0.11,0.14,0.0,1,0.0,631,698.0
GAN Nature,1,0.11,0.22,0.03,1,0.03,259,448.0
Creative Cities,1,0.11,1.92,1.0,1,1.0,9,52.0
SKIES by Danil,1,0.11,0.06,0.02,1,0.02,556,1600.0
Dogs Unchained - Proof of Steak,3,0.32,0.21,0.02,3,0.06,760,1405.0
Pool - oJlbJsHykZ,1,0.11,33.33,0.0,1,0.0,2,3.0
Crypto Frens Bar,1,0.11,0.29,0.0,2,0.0,355,682.0
BowerBird Collective,1,0.11,0.83,0.02,9,0.18,194,1088.0
DJENERATES SPIRIT ANIMAL CARDS,1,0.11,0.3,0.03,2,0.06,263,669.0
Purojekuto3333 by Hisoka Gaka,1,0.11,0.23,0.08,5,0.4,559,2190.0
Doug TenNapel's Eternal Klay,1,0.11,0.07,0.03,2,0.06,1123,2923.0
Letter girl-AR,1,0.11,5.0,0.05,1,0.05,82,20.0
JBCollectibles Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
Snoop Dogg - B.O.D.R,2,0.22,44.83,0.01,13,0.13,3133,29.0
Spider Tanks,1,0.11,1.89,0.02,1,0.02,6429,53.0
Crypto Furries House,1,0.11,0.13,0.0,1,0.0,307,744.0
MISSINGPUNKS,1,0.11,0.4,0.2,1,0.2,78,250.0
CryptoHairballs,1,0.11,1.11,0.02,11,0.22,26,993.0
Daily Doodz,1,0.11,1.36,0.04,3,0.12,68,221.0
CryptoDads Honorary Members,1,0.11,4.17,88.8,1,88.8,24,24.0
GFC Weapon (DO NOT BUY),3,0.32,0.59,0.05,3,0.15000000000000002,315,507.0
Amber Vittoria's Inaugural Collection,1,0.11,4.0,2.0,1,2.0,18,25.0
Mavia Land,2,0.22,0.03,0.8,2,1.6,2598,8000.0
Lucky Goat,2,0.22,0.4,0.01,6,0.06,1084,1497.0
DOKUROMEN,1,0.11,0.84,0.04,2,0.08,69,237.0
Supreme Kong,1,0.11,0.1,0.48,2,0.96,1093,2000.0
Noun157,1,0.11,100.0,0.0,1,0.0,1,1.0
Shadows by JeyRam,1,0.11,25.0,0.0,2,0.0,4,8.0
The Glasses Store,1,0.11,0.55,0.0,5,0.0,164,901.0
Sidenoun,1,0.11,0.1,0.01,2,0.02,482,2052.0
Transported,3,0.32,1.67,0.03,5,0.15,178,300.0
The Lxve Club,1,0.11,25.0,0.03,1,0.03,77,4.0
After Art,1,0.11,2.86,0.06,2,0.12,44,70.0
Intergalactic Skeles,1,0.11,1.49,0.3,1,0.3,41,67.0
WE ARE THE 51,1,0.11,0.8,0.5,2,1.0,96,251.0
watercolor illustration,1,0.11,7.69,0.0,1,0.0,4,13.0
The Lxveless,2,0.22,1.61,0.03,7,0.21,188,436.0
Graffiti Bored Ape Yacht Club,1,0.11,0.5,0.1,1,0.1,68,202.0
Jasper York Studio Collection,1,0.11,2.08,0.02,1,0.02,95,48.0
Simp Mermaids - NFT,2,0.22,0.22,0.0,6,0.0,1076,2782.0
Sers,1,0.11,0.08,0.05,1,0.05,582,1235.0
Nomad Blvd | Mint Pass,1,0.11,50.0,0.2,1,0.2,166,2.0
Magnum by Thrush Holmes,1,0.11,0.1,0.02,1,0.02,375,999.0
Bored Ape Tattoo Shop,1,0.11,0.47,0.05,1,0.05,102,215.0
Spooky Boys Country Club | by HolyGhost,1,0.11,0.01,0.01,1,0.01,6078,13000.0
Billionaire Coyote Cartel,1,0.11,0.05,0.29,1,0.29,260,2222.0
Crocs League,1,0.11,0.02,0.0,1,0.0,1729,4444.0
YondoMondo,1,0.11,0.12,0.01,2,0.02,602,1702.0
ABOMINATIONS.IO,1,0.11,0.06,0.0,2,0.0,555,3085.0
Rekt Racoons,1,0.11,0.14,0.01,2,0.02,651,1454.0
Bones Club,1,0.11,0.06,0.01,2,0.02,1535,3602.0
CrazyCyberBunny,1,0.11,0.18,0.0,3,0.0,348,1625.0
Etherpoems: Spoken Word,1,0.11,0.62,0.05,1,0.05,74,160.0
Blues NFT,1,0.11,0.04,0.05,1,0.05,207,2405.0
MyMoonboots MB1 Genesis,1,0.11,0.03,0.04,2,0.08,1107,7220.0
Color Blocks 10,1,0.11,100.0,0.0,2,0.0,1,2.0
harrypackart Collection,1,0.11,2.0,0.17,1,0.17,193,50.0
Baby Ape Boat Club,1,0.11,0.6,0.16,2,0.32,189,333.0
12 Points,2,0.22,0.6,0.17,2,0.34,135,333.0
The SolaVerse: Companions,1,0.11,0.12,0.04,3,0.12,762,2459.0
Everdragons2 Genesis Token (bridged),1,0.11,100.0,0.0,1,0.0,1,1.0
The SolaVerse: SOLA-STARS,1,0.11,0.1,0.35,2,0.7,873,2000.0
LODB Angels Collection,1,0.11,0.7,0.01,10,0.1,513,1438.0
The League Of Sacred Devils,3,0.32,0.15,0.0,15,0.0,3708,10000.0
JorrBox by JorrParivar,1,0.11,100.0,0.1,1,0.1,203,1.0
JorrKey by JorrParivar,1,0.11,100.0,0.05,1,0.05,202,1.0
JorrParivar,1,0.11,0.64,0.05,8,0.4,236,1254.0
Like Nastya,1,0.11,0.01,0.01,1,0.01,1717,11259.0
Fortune Friends Club Official NFT,1,0.11,0.01,0.03,1,0.03,5436,8888.0
Doge Army by ShibaDoge,1,0.11,0.01,0.18,1,0.18,1949,10000.0
The CryptoSaints,1,0.11,0.19,0.01,4,0.04,744,2130.0
Awkward Astronauts by Lambo,1,0.11,0.01,0.12,1,0.12,426,10214.0
Travel Thai,2,0.22,30.77,0.08,4,0.32,15,13.0
Okuda,1,0.11,1.0,1.7,2,3.4,12,201.0
Plant Frens Genesis,1,0.11,0.64,0.03,5,0.15,412,777.0
White Sands Parcel Pass,1,0.11,0.03,0.74,1,0.74,2008,3000.0
Mines of Dalarnia Mining Apes Collection,1,0.11,0.03,0.28,1,0.28,2426,3040.0
Drop Magazine Genesis,1,0.11,10.0,0.03,1,0.03,45,10.0
FounderDAO,1,0.11,100.0,0.0,1,0.0,124,1.0
Bubki NFTs,1,0.11,0.64,0.2,2,0.4,170,311.0
witch of woe,1,0.11,16.67,0.0,1,0.0,4,6.0
MiamiHome,1,0.11,0.68,0.1,1,0.1,102,148.0
Lyrics (for Tunes),1,0.11,0.66,1.0,1,1.0,81,152.0
Artunist.ai x Tunes - First Edition Cover Art,2,0.22,0.19,0.01,2,0.02,469,1041.0
Most Common Words,1,0.11,0.0,0.0011,1,0.0011,33,25151.0
Unique Editions by Stefano Contiero,1,0.11,8.33,6.0,2,12.0,17,24.0
Mutant Shiba Club | MSC,1,0.11,0.03,0.18,3,0.54,5406,10000.0
Wasted Whales: Blackout,1,0.11,0.04,0.02,1,0.02,281,2350.0
The Sweep Pass,1,0.11,0.11,0.0,1,0.0,252,888.0
3x3punks,1,0.11,0.03,0.0,1,0.0,1198,2928.0
The Official BSH Team Collection,1,0.11,0.0,0.0,0,0.0,1,1.0
Froggie Frens,2,0.22,0.47,0.01,6,0.06,336,1284.0
Danny's Drawings,1,0.11,33.33,0.04,1,0.04,421,3.0
NewSpecimen,1,0.11,100.0,0.0,1,0.0,1,1.0
Untitled Collection #218779,1,0.11,20.0,1.0,1,1.0,2,5.0
Go BaBy Go !!,1,0.11,0.2,0.23,1,0.23,323,500.0
The Baby Bears,1,0.11,0.19,0.65,1,0.65,181,516.0
Small Turtles with Wings Official,1,0.11,0.3,0.02,3,0.06,362,987.0
The Olympus Collection,1,0.11,6.25,0.06,1,0.06,75,16.0
CrazySkullzNFT,2,0.22,0.63,0.04,63,2.52,2873,10010.0
Pendle Finance,1,0.11,0.05,0.01,1,0.01,155,2203.0
Sappy Seals,1,0.11,0.01,0.94,1,0.94,1103,10000.0
Divine Anarchy - Wasteland,3,0.32,0.1,0.03,5,0.15,2821,5050.0
The Royal Cubs,1,0.11,0.01,0.03,1,0.03,3733,8888.0
CrazyMummiezProject,1,0.11,0.82,0.03,23,0.69,1215,2804.0
Yakuza Cats Society - The Killers,1,0.11,0.11,0.01,2,0.02,475,1821.0
ElonMasks,1,0.11,1.16,10.0,1,10.0,16,86.0
Artificial Intelligence Art AIA,1,0.11,0.09,0.01,1,0.01,166,1138.0
Champion x Non-Fungible People,1,0.11,0.11,0.04,1,0.04,661,888.0
God's Remix,1,0.11,0.22,0.04,1,0.04,423,461.0
Floor Tracks,1,0.11,1.0,0.05,1,0.05,9,100.0
NFT-LOTTERY - H4N9ayh2uU,1,0.11,0.2,0.11,1,0.11,496,500.0
Anna Condo,1,0.11,8.33,0.5,1,0.5,128,12.0
Rockstars of EPNS,1,0.11,1.0,5.0,1,5.0,88,100.0
BeyondNFT [Ethereum],1,0.11,1.69,0.05,1,0.05,193,59.0
Alien Llama,1,0.11,0.04,0.0,1,0.0,825,2290.0
Akuma      Origins,1,0.11,100.0,0.06,1,0.06,3,1.0
Metroverse Blackout,1,0.11,0.01,1.28,1,1.28,249,10000.0
Rich Baby Official,1,0.11,3.65,0.49,28,13.719999999999999,400,767.0
Generation-Zero,1,0.11,2.33,7.0,1,7.0,15,43.0
Acid Apes NFT Collection,1,0.11,0.08,0.01,1,0.01,445,1288.0
Rowdy Roos,1,0.11,0.02,0.03,2,0.06,4107,9999.0
Toolpath,2,0.22,4.0,0.05,2,0.1,42,50.0
SHABANGRS,1,0.11,0.15,0.04,2,0.08,633,1319.0
Crazy Lemur Club,1,0.11,0.19,0.01,2,0.02,615,1029.0
Baby Rangers,1,0.11,1.29,0.02,3,0.06,124,233.0
Lonely astronauts,1,0.11,0.8,0.36,2,0.72,107,250.0
Frenly Pandas,1,0.11,0.03,0.03,3,0.09,3512,10000.0
Lucky Lion Club Official (LLC),1,0.11,0.07,0.05,3,0.15000000000000002,2510,4000.0
The Worm x Bryan Brinkman,1,0.11,1.0,0.4,1,0.4,97,100.0
Sunday:Drip Sundaes (Bonus),1,0.11,50.0,0.0,1,0.0,93,2.0
Sunday:Drip Sundaes (Genesis),1,0.11,0.9,0.25,3,0.75,176,334.0
GERBEN CIRCLE OF LOVE,1,0.11,100.0,0.0,1,0.0,10,1.0
Frank Ape - Frank Friends Series 2 - 51 to 100,1,0.11,1.96,0.69,1,0.69,29,51.0
Area NFTs,1,0.11,0.22,0.02,10,0.2,217,4610.0
Blocky Doge: Guilds,2,0.22,0.2,0.2,2,0.4,518,1000.0
Fast Food Zunks,1,0.11,0.29,0.01,1,0.01,67,350.0
Time to Rise Collector Reward by Ekaitza & FT collective,1,0.11,1.08,1.15,1,1.15,12,93.0
ComplexLand,1,0.11,0.15,0.13,1,0.13,74,689.0
Kygo,1,0.11,0.7,0.4,2,0.8,47,287.0
Sneks,1,0.11,0.99,0.07,1,0.07,67,101.0
Marius Sperlich,1,0.11,0.05,0.11,1,0.11,234,1910.0
Starport Genesis,1,0.11,100.0,0.0,1,0.0,1,1.0
Klarens Malluta,1,0.11,0.06,0.12,1,0.12,121,1549.0
Ekaitza NFTs,1,0.11,0.43,0.26,3,0.78,67,701.0
Flore,1,0.11,0.12,0.09,1,0.09,74,808.0
TwistedVacancy Collectibles,1,0.11,0.09,0.35,1,0.35,127,1096.0
SpacePop by Remy Bond,1,0.11,0.36,0.02,2,0.04,300,549.0
B10nicVillains,1,0.11,0.94,0.06,2,0.12,123,212.0
The Wild Bunch Official,1,0.11,0.07,0.1,3,0.30000000000000004,1605,4000.0
CyberMint NFTs,1,0.11,0.63,0.02,2,0.04,178,316.0
Small Stories,1,0.11,0.0,0.0,0,0.0,0,0.0
ILLUSTRIUM AP,1,0.11,16.67,0.75,1,0.75,3,6.0
Rach Stewart Visual Journey - Foundation Gallery,1,0.11,100.0,0.0,1,0.0,1,1.0
City-TEXTURED by Omar Z. Robles,1,0.11,4.0,0.0,1,0.0,16,25.0
My Comic Manifolds,1,0.11,11.11,0.0,1,0.0,8,9.0
White Angels of Camargue by Iurie Belegurschi,2,0.22,7.5,1.0,3,3.0,19,40.0
Mail Room by Vinnie Hager,1,0.11,50.0,150.0,1,150.0,23,2.0
Soul  Shapes,1,0.11,11.11,0.0,1,0.0,6,9.0
Some Kind of Heavenly Fire,1,0.11,3.12,0.0,1,0.0,21,32.0
Santa Maria de las Rocas,1,0.11,1.99,0.25,3,0.75,14,151.0
FLUORESCENT DEATH by JakNFT,1,0.11,5.0,0.5,1,0.5,14,20.0
Reyrrelliens,1,0.11,1.0,0.15,1,0.15,61,100.0
Water element by iurie,1,0.11,8.0,1.4,2,2.8,16,25.0
Analog Portraits,1,0.11,2.27,0.14,1,0.14,6,44.0
JPEG by Travis LeRoy Southworth,1,0.11,4.17,0.4,1,0.4,17,24.0
bitGANgs,1,0.11,12.5,6.0,1,6.0,8,8.0
gloot (grocery loot),1,0.11,10.0,0.008,1,0.008,3,10.0
Bard's Freaky Faces,1,0.11,2.0,0.1,1,0.1,37,50.0
Aped Out Yachts,1,0.11,2.0,0.0,2,0.0,22,100.0
Ideas of Mountains,3,0.32,2.38,0.17,5,0.8500000000000001,116,210.0
Kaido - Waves,1,0.11,3.7,50.0,1,50.0,23,27.0
Giorgiko Limited Editions,1,0.11,100.0,0.0,1,0.0,1,1.0
RAM's Selected Ambient Renders,1,0.11,50.0,0.0,1,0.0,2,2.0
Vech Founders Edition,1,0.11,0.24,0.04,3,0.12,479,1255.0
Holey People,1,0.11,6.41,1.0,5,5.0,40,78.0
House of Warlords Artifact,1,0.11,0.85,0.02,1,0.02,66,118.0
House of Warlords,1,0.11,0.03,0.01,1,0.01,940,3978.0
Alchemech V2,1,0.11,0.38,0.2,1,0.2,265,265.0
Asterope,1,0.11,7.14,0.05,3,0.15000000000000002,22,42.0
Symmetry.Sunflower,1,0.11,100.0,0.0,4,0.0,1,4.0
Ferrum,1,0.11,0.78,0.01,2,0.02,138,256.0
Flower Spin,1,0.11,57.14,0.0,4,0.0,4,7.0
Pluma (SI),1,0.11,4.64,0.05,7,0.35000000000000003,78,151.0
CREATUR3S,1,0.11,9.09,0.0,3,0.0,20,33.0
Live Geometric Art,1,0.11,25.0,0.2,3,0.6000000000000001,9,12.0
Absurd Arboretum - FIREWORKS,1,0.11,0.9,0.0,3,0.0,229,333.0
DirtyBusiness,1,0.11,5.08,0.0,3,0.0,33,59.0
Nfinite for N,1,0.11,0.6,0.02,3,0.06,202,502.0
Generative Fingerprints,1,0.11,6.87,0.1,9,0.9,78,131.0
Fluid Forms,1,0.11,0.84,0.04,4,0.16,221,474.0
SpinCycle,1,0.11,0.8,0.01,4,0.04,216,500.0
RIBONZ: Infinity,1,0.11,8.41,0.09,26,2.34,156,309.0
Curvy Dancers,1,0.11,2.6,0.05,5,0.25,95,192.0
RUN3S,1,0.11,2.0,0.0,1,0.0,33,50.0
Pythagorean Weapons,1,0.11,1.76,0.01,15,0.15,364,850.0
Glitched Worms,1,0.11,0.61,0.01,3,0.03,245,495.0
Wormholes V2,1,0.11,4.12,0.08,7,0.56,93,170.0
Perpetuation,1,0.11,1.17,0.01,6,0.06,237,512.0
VOYAGERZ,1,0.11,2.93,0.02,17,0.34,221,581.0
Sky Garden,1,0.11,5.88,1.0,1,1.0,13,17.0
EDG3S,1,0.11,2.17,0.02,1,0.02,108,46.0
p project,1,0.11,1.2,1.0,3,3.0,174,249.0
Nbars,1,0.11,8.82,0.03,3,0.09,18,34.0
Fragmented - by crayonz,1,0.11,0.46,0.05,1,0.05,216,217.0
Holo(N),1,0.11,4.41,0.07,3,0.21000000000000002,50,68.0
THE OVERSEERS,1,0.11,12.5,0.39,2,0.78,126,16.0
n Music,1,0.11,3.23,0.25,3,0.75,65,93.0
Nth Planet,1,0.11,5.36,0.02,3,0.06,30,56.0
Enoji,1,0.11,1.73,0.5,3,1.5,75,173.0
n Colors,1,0.11,3.85,0.02,3,0.06,45,78.0
Ge(N)erated,1,0.11,6.12,0.5,3,1.5,25,49.0
RIBONZ: Genesis,1,0.11,1.55,0.01,11,0.11,346,709.0
Out Of Space Art,1,0.11,1.39,0.025,1,0.025,10,72.0
Absurd Arboretum,2,0.22,0.21,0.03,6,0.18,1047,2838.0
imlosingmymind,1,0.11,1.49,0.179,2,0.358,98,134.0
Cometh Spaceships,1,0.11,0.01,0.11,1,0.11,691,11370.0
Nounbricks,1,0.11,25.0,0.0,1,0.0,2,4.0
Ape Drops 02 : American Ape Legendary Moments,1,0.11,100.0,0.07,4,0.28,157,4.0
Yokai Story,1,0.11,50.0,0.0,1,0.0,2,2.0
My World - kgUhtEp5ub,1,0.11,33.33,0.0,1,0.0,3,3.0
The way back home V2,1,0.11,33.33,0.0,1,0.0,3,3.0
Kikillo Mix,1,0.11,7.69,0.0,1,0.0,9,13.0
Women with secrets,1,0.11,5.26,0.03,1,0.03,2,19.0
High school girl  background,1,0.11,16.67,0.0,1,0.0,6,6.0
Japanese_Mythology,1,0.11,8.33,0.0,1,0.0,8,12.0
Nishikigoi NFT,1,0.11,0.07,0.03,1,0.03,872,1470.0
High school girl,1,0.11,7.14,0.2,1,0.2,14,14.0
Treasure Crocodiles,1,0.11,0.54,0.07,1,0.07,170,185.0
Lissage Angels,1,0.11,0.93,0.33,1,0.33,61,107.0
VARBARIAN,1,0.11,2.22,0.08,1,0.08,84,45.0
No Ape In The Wild,1,0.11,33.33,0.89,1,0.89,97,3.0
NFT in Japanese,1,0.11,100.0,1.0,1,1.0,1,1.0
in2oblivion,1,0.11,100.0,0.0,3,0.0,1,3.0
PAPER DOLLS V2,1,0.11,9.09,5.0,1,5.0,9,11.0
ONY by Shvembldr,1,0.11,2.0,0.6,1,0.6,41,50.0
Just the beginning,1,0.11,100.0,0.15,1,0.15,1,1.0
Cosmodinos Alpha,1,0.11,0.34,0.22,3,0.66,466,888.0
MattPaulson Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
Fierce NFTs,2,0.22,0.44,0.04,16,0.64,1123,3655.0
Jolly Elves,1,0.11,0.84,0.02,5,0.1,358,594.0
Royal Watches,1,0.11,0.02,0.015,1,0.015,220,4543.0
Cosmodinos Gods,1,0.11,3.41,1.22,3,3.66,73,88.0
Extra Dimensional Beings,1,0.11,1.0,0.09,1,0.09,109,100.0
The Soul Is Soil,1,0.11,2.5,10.0,1,10.0,22,40.0
dmccartney,1,0.11,100.0,0.0,1,0.0,1,1.0
AI Musings - by VendableFall,1,0.11,100.0,0.0,1,0.0,1,1.0
PEACE PIECES,1,0.11,50.0,0.02,1,0.02,364,2.0
gm noun town,1,0.11,12.5,0.07,1,0.07,24,8.0
AlchemixEthPatron V2,2,0.22,0.81,0.5,2,1.0,245,247.0
Unidentified contract - OJq12Eho56,1,0.11,10.87,0.04,5,0.2,477,46.0
Form and Decay V4: Finality,1,0.11,1.6,0.04,2,0.08,76,125.0
XCOPYNOUNS,1,0.11,8.33,1.0,1,1.0,20,12.0
STACY Originals,1,0.11,20.0,0.06,1,0.06,255,5.0
Pizza 1o1 by KALA,2,0.22,4.92,0.05,3,0.15000000000000002,50,61.0
Professor Meowingtons in Space,1,0.11,0.74,0.07,1,0.07,89,136.0
Your Digital Charm 3D,1,0.11,0.5,0.08,1,0.08,84,200.0
The Greats by Wolfgang Beltracchi,1,0.11,0.04,0.19,1,0.19,363,2608.0
TWISTED GOGGLES,1,0.11,11.11,0.1,1,0.1,2,9.0
DTheFlyest X Budweiser Royalty,1,0.11,0.23,0.04,1,0.04,354,443.0
Leo Conoza X Budweiser Royalty,2,0.22,0.45,0.01,2,0.02,365,448.0
DEL NAZAS,1,0.11,7.14,0.06,1,0.06,4,14.0
70s Pop Summertime Afterglow.,1,0.11,1.56,0.5,1,0.5,43,64.0
round21 Events - 1155,1,0.11,100.0,0.0,1,0.0,13,1.0
Scientific Ape Society,1,0.11,0.02,0.0029,1,0.0029,223,4444.0
Monster Suit Shop,1,0.11,10.0,0.04,1,0.04,1122,10.0
Dragon Rascals (Official),1,0.11,0.76,0.05,6,0.30000000000000004,125,789.0
paopao X Budweiser Royalty,1,0.11,0.45,0.01,2,0.02,363,445.0
Nardean X Budweiser Royalty,2,0.22,0.45,0.03,2,0.06,357,447.0
T:ME X Budweiser Royalty,1,0.11,0.22,0.01,1,0.01,349,453.0
G-Babyz,1,0.11,1.85,0.0,1,0.0,6,54.0
White Rabbit by GATE,1,0.11,0.13,0.02,11,0.22,4223,8765.0
White Rabbit - PFP,1,0.11,0.34,0.0,11,0.0,1396,3243.0
Divine Wolves NFTs,1,0.11,0.05,0.04,2,0.08,1923,3800.0
EARLY METABILLIONAIRE,1,0.11,0.18,0.1,1,0.1,506,563.0
The Vampire Game,1,0.11,0.1,0.0,2,0.0,311,2098.0
BRAiN VOMiT DooDLES,2,0.22,1.89,0.2,2,0.4,104,106.0
BadGrandmaIMX,1,0.11,25.0,0.0,1,0.0,4,4.0
GFC Genesis Gear Collection(DO NOT BUY),2,0.22,200.0,0.0,2,0.0,1953,1.0
Polzilla,2,0.22,0.15,0.0,3,0.0,881,2055.0
Sk8Token,1,0.11,0.87,0.0,1,0.0,111,115.0
DOS HOODIES by JakNFT,2,0.22,2.02,0.42,2,0.84,76,99.0
LAMOverse,1,0.11,0.07,0.04,2,0.08,534,2868.0
CorruptedToadz,1,0.11,0.14,0.14,1,0.14,98,696.0
HOODIES by JakNFT,1,0.11,1.01,1.0,1,1.0,83,99.0
The Boneys,1,0.11,0.3,0.1,2,0.2,344,666.0
FrenToadz by AffenBrot,1,0.11,1.27,0.07,1,0.07,43,79.0
ARTOFFICIAL2021,1,0.11,13.33,50.0,2,100.0,13,15.0
Chibi Apes,1,0.11,0.03,0.12,1,0.12,1860,3000.0
Dinomonks,1,0.11,0.14,0.01,5,0.05,1453,3689.0
lukeabc,1,0.11,5.56,0.69,1,0.69,14,18.0
Stats (for Strikers),2,0.22,1.21,0.05,3,0.15000000000000002,91,247.0
CB Hoyo's THIS IS NOT A JPEG,1,0.11,2.02,0.5,2,1.0,56,99.0
PixaTile,1,0.11,50.0,0.0,1,0.0,2,2.0
NFTmetaCommunity,2,0.22,200.0,0.2,2,0.4,165,1.0
EtherValentines by EtherTulips,2,0.22,0.15,0.02,4,0.08,491,2588.0
Wee Wee Pals,1,0.11,9.09,0.0,1,0.0,12,11.0
BitcoinTarot - World's 1st Crypto Tarot Cards,1,0.11,0.93,0.49,1,0.49,54,107.0
Landscape/Cityscape Bangerz,1,0.11,25.0,0.5,1,0.5,4,4.0
ericjon23 - LA Compilation,1,0.11,9.76,0.02,4,0.08,32,41.0
twelve fables.,1,0.11,16.67,25.0,2,50.0,11,12.0
Untitled Collection #202615743,1,0.11,100.0,0.0,2,0.0,1,2.0
wrks,1,0.11,50.0,0.0,1,0.0,2,2.0
BakeryDAO,1,0.11,0.64,0.0,1,0.0,157,157.0
HearT - SFRGlMFMxD,1,0.11,100.0,0.0,1,0.0,1,1.0
NFT Video Game Museum,1,0.11,5.0,0.0,1,0.0,14,20.0
Loot Class (for Adventurers),2,0.22,0.37,0.04,2,0.08,216,545.0
Loot Personality v0.1,2,0.22,0.11,0.0,2,0.0,381,1881.0
Subsetas,1,0.11,7.14,10.0,1,10.0,14,14.0
APY VISION NFT 2021,1,0.11,4.0,0.01,1,0.01,609,25.0
Forever Fomo Duck Squad,1,0.11,0.01,0.1,1,0.1,2474,7760.0
Genesis Clovers,1,0.11,0.77,0.0,6,0.0,96,777.0
NoBrainers,1,0.11,0.08,0.05,2,0.1,1189,2465.0
Mad Mask Gang,1,0.11,0.78,0.03,3,0.09,157,383.0
Primate Punks,1,0.11,4.35,0.05,1,0.05,21,23.0
Teen Rebel Ape Club - Lockers & Backpacks,1,0.11,50.0,0.04,1,0.04,135,2.0
The Everywhere,1,0.11,100.0,0.0,1,0.0,1,1.0
RiseAngle Membership,1,0.11,0.25,0.16,1,0.16,109,400.0
Dumb Duck Campsite,1,0.11,2.12,0.0,10,0.0,228,471.0
CryptoNords,2,0.22,0.85,0.01,6,0.06,156,707.0
PixelFigures,1,0.11,0.23,0.1,2,0.2,126,888.0
Bodega Cat Club,1,0.11,3.33,0.75,1,0.75,23,30.0
The Superpixel Bored Ape Club,1,0.11,3.19,0.0009,13,0.0117,211,408.0
DinoPunksNFT,1,0.11,1.25,0.01,5,0.05,256,400.0
Poor Apes,1,0.11,0.5,0.78,1,0.78,48,200.0
JUNGLE FREAKS GENESIS,1,0.11,0.03,0.27,3,0.81,1961,9999.0
Untitled Collection #80107252,1,0.11,50.0,0.0,1,0.0,3,2.0
CryptoPunk Dragons,1,0.11,0.13,0.0299,1,0.0299,52,777.0
Chametheon,1,0.11,0.35,0.5,1,0.5,48,288.0
moon:raid,1,0.11,15.62,1.0,10,10.0,23,64.0
ETHEREAL WORLDS by RajaNandepu,1,0.11,50.0,0.12,1,0.12,49,2.0
Roads to Somewhere,1,0.11,14.29,0.0,1,0.0,3,7.0
Flow~States,1,0.11,12.5,0.292,1,0.292,3,8.0
Monika Bu,1,0.11,100.0,0.0,1,0.0,1,1.0
Horizons by Jay-Rness Ceria,1,0.11,4.55,0.25,1,0.25,10,22.0
Broslavskiy tattoo,1,0.11,10.0,0.2,1,0.2,7,10.0
Community Is Everything,1,0.11,20.0,0.15,1,0.15,2,5.0
Clementmorin Collection,1,0.11,100.0,2.0,1,2.0,10,1.0
